i love this thing  .
i have a couple ipod's but i said the heck with buying a new ipod every year because mac decides to upgrade a lil feature within its toy  .
zune does automatic updates (thanks to our friends at microsoft)  .
the sound quality is amazing  .
the screen is awesome and vivid  .
really cool features such as wifi allowing you to share your media wirelessly to anyone else who has a zune  .
how cool is that  .
zune    the next best thing  .
ipod gen 100000    old news  .
ive had this zune since december and it hasnt given me a problem  .
the updates are simple and few  .
the music runs great the videos are excellent  .
it is well worth the money and its very sleek in my opinion  .
the software interface is a little confusing though , i am still learning how to use it after 6 months and there is no manual on how to use it either  .
still its a great player and i wouldnt trade it for that one con  .
oh and battery life is great  .
recently tested it out flying back home  .
cincinnati to los angeles then on from los angeles to honolulu with no recharge anywhere between there  .
the display setting were set on low but i still had battery life even when i landed in hawaii  .
i is very surprised by that and its another reason to keep it .
replace the bundled earphones with some sennheiser px    100 and you'll have a fantastic sound .
i have been looking forward to get this for a long time now  .
i love absolutely everything about this except the wifi  .
i recommend this over the ipod , having more features .
i liked it  .
i is a little disapointed with battery life , but other than that this thing is hot  .
i also liked the big screen that it had  .
vertical display works great for me , when i wanted to watch a video on it this thing it automaticly switched from vertical to horizontal display , it also switched the controls were you can control it horizontally  .
to me it is well worth the $250 .
i did a lot of research between this and the ipod  .
the ipod is cool and all but i would be buying it just to look cool  .
the zune however has been worth the money  .
even with it's included ear buds the sound quality is still great  .
i love the large screen and the customizable wallpaper option  .
video playback is crisp  .
i've only shared songs once and that's it  .
the rule is 3days or 3plays which sucks , but oh well do not use the wifi anyway i like the ease of use of the software except it freezes at least 3 times per session  .
overall this is a good player  .
give it a chance and see how much you will love it .
i asked for a zune to because i like microsoft products and i heard bad things about ipods  .
the file sharing is limited but it was not the point of the device  .
its thicker than the ipod so alittle uncomfortable in you pocket  .
the screen quality is excellent  .
not too glitches .
i will make this relatively short  .
i had an ipod  .
is fed up with many restrictions  .
had it delete all of the songs on it a few times  .
i purchased a zune and is so delighted with it that i sold my ipod  .
it works amazingly well with the zune market place interface and i will never go back to the ipod  .
i is so pleased i even bought one for the girlfriend  .
i pay 14  .
99 a month and i have an all you can eat pass of legal music  .
love this device  .
really great entry in the mp3 market  .
try to filter out all the apple fanboys , as they're usually scared , pissy and ifaggy .
i had a white one for about 2 weeks and i love it , it is better than the black 30gb ipod i had with a smaller screen and i can save pics i have on the zune as backgrounds , whats the point of having a picture ipod if u cannot use them  .
sure as with anything , there are kinks here and there but i have not had any major problems , the wrost problem i've had is the marketplace , i have xbox live and theres something about having live that messes with the regristration in the marketplace , i recommend the zune not only for it's potential , but its function and looks , i still have not met someone with a zune .
the zune is a great mp3 player  .
it's design is easy to use and stylish and it's user interface is very easy to use  .
i bought it last week and have had no trouble so far  .
i did have to call customer support but the problem is my fault but they were very helpful did not have a strong forgin accent  .
the zune program is easy to use and i recommend getting the zune pass if you download songs allot  .
15 bucks a month for a the songs you can download is a great deal  .
there are some things microsoft could improve but i highly suggest the zune if your looking for a mp3 player .
just purchased today  .
already had zune on my laptop to stream to my x    box 360  .
when i hooked up the zune to my computer all my songs and pictures downloaded immediately no hitches  .
purchased zune pass and downloaded a lot of albums so far    nice bright screen , no regrets with purchase    wife and son want one now  .
i love this system  .
ipods cost alot of a 5gb ($200) so i like it  .
it is bit big to lug around and microsofts programing downloads sample songs that are really sucky , but it is a great system for music and movie alike .
can anybody tell me the proper way to shut this player off  .
i heard if you use the same button to turn it on that only puts the player in sleep mode  .
the way i turn it off is  .
hold the down the back button and push the control pad down  .
let me know how you turn this baby off  .
thanks  .
i had an iriver mp3 player before this  .
it is a 1 gb player and that figures out to roughly 225 songs  .
i is happy with that until my friend bought her husband a zune and asked me to preload some music on it for him oh my god , to say i fell in love with it would be the biggest understatement ever  .
it is all i ever wanted , huge screen , sound quality , video , pictures and radio (for me to listen to my favorite morning show on the bus in the mornings on the way to work) the sound quality on the zune is better than on any stereo in my house or in any car and the volume is great  .
pictures are crystal clear and your video will play as good as you convert them  .
the radio also picks artist and song info and special announcements  .
i love that  .
how often do you hear a song on the radio and don't know who the artist is  .
now , i will be fair , there are a couple of downsides  .
first off , the stock headphones are awful , they are tinny and those earbud things and i just went with a pair with bass boost i bought seperately  .
the one other thing that sucks a little bit is that sometimes the software on the actual zune will freeze for a second (traits of windows xp  .
the one other thing that is so    so is the computer software  .
i wish that since it's a microsoft product it just worked with widnows media but it does not  .
i do not care for the ripping in the zune software either but that might just be my computer at any rate , i love my zune .
bought the zune (in black) from bh photo video a week ago  .
very happy with my purchase , i have owned ipods all my life and this is so much better  .
aditmitadly zune player/marketplace could be better though , still not much worse than itunes  .
also the wifi could have better features but hopefully they will be coming soon  .
i've had my zune for about a month and really like it  .
it's easy to use and easy to sync  .
the screen is great       good size and good resolution       great for slideshows  .
battery life is not great , but it's easy and quick to charge and optional ac and car chargers are available  .
my only real complaint is the way ms is packaging and marketing their own accessories  .
bottom line , though , i'm glad i got it .
ok i just went to best buy with 250 bucks in my pocket  .
i is ready to grab that shiny ipod when i noticed the price of the zune  .
it is $229  .
no there is not too much of a price difference but i wanted to check it out with the product in my hand  .
i have read about the zune and about 85% of all coverage is negative  .
you even have tv shows smashing one  .
people need to see that the zune is microsofts first attempt to enter this field  .
apple has had 5gens to get it right  .
ok ok lets get down to the nitty gritty  .
when you hold the zune it has a very nice feel to it  .
i think its i a little to thick (especialy when compared to the ipod) but overall the plastic coating really keeps fingerprints off the device , unlike my friends ipod  .
i bought the black version and it has a cool little strip of blue plastic around the border that seems to glow in the light  .
i love the color  .
white also is good  .
the screen is beutiful  .
video playback is amazing and beats the ipod  .
i did notice that with some video that i converted (i converted my  .
avi and other formats using a hack google it) that it showed black bars on the top and bottom even though the shows were in widescreen  .
now onto music  .
music sounded just as good as the ipod  .
the headphones are good quality and even are magnetic on the back so they stick together  .
album art is beutiful and but the ipod to shame  .
navigation is smooth but i really wish there is a scroll wheel  .
the click wheel works well but can get a little tiring  .
to my amazement quite a few people in my school have zunes and i use the wifi often  .
i dont like the limitations but it helps me find new music to download on my own later  .
the battery life of this player is a little bit less than the ipod but with a large display , its to be expected  .
you dont really have to turn the wifi off either  .
the wifi is not a battery drainer  .
i charge mine each night (not that it always needs it) one thing i did notice is that when you turn your zune off it actualy just goes to sleep  .
sleep mode doesnt drain power very much but if you plan on not using your zune for more than 3    4 days press the back and down key for several seconds to fully power it off  .
whew this is a long review ok lets see what next  .
oh yes settings  .
you can set the screen brightness but i is not impressed  .
its high , medium , low  .
each setting is not a drasic change  .
i would like full control  .
also i would like a full eq not just presets  .
i do enjoy how easy it is to change your background though  .
it give the zune a really nice touch  .
my friends and i trade them at school  .
one thing that really ticks my off about this player is that there is no fm recording so i have to write down a song i hear on the radio if i want to download it later and there is no clock  .
i mean come on i can understand no calendar or games but not even a clock  .
it gets really annoying because i always used my old mp3 player as a clock when im on the go  .
well its time to wind down this review  .
the zune software works great and adds album art automaticly to music you already have which is cool  .
so dont let all of this negative talk stop you from considering the zune  .
its really a great player  .
i got a 2 year warranty from best buy so if it breaks (cough    cough)i can get a store credit and get the next gen version or that 6gen ipod im waiting to come out  .
sorry this review is so unorganized but i hope my review can help someone whos looking for a hard    drive based mp3 player .
i went through 3 ipod's (shuffle , mini , video) before i finally got a zune and it is unbelievable  .
the sound and video quality is better than i have seen  .
the radio surprisingly gets extremely good reception where ever i might be  .
the software is a little slow at times but i have never had a better mp3 player  .
the accessories are slowly coming out and i cant wait for more to come  .
the ipod is a horrible mp3 player that is easily corrupted  .
i am a huge fan of the zune and will never go back to apple products .
well there is a lot of reviews on here that are unfounded because the product was not out , and then there are a number of negative feedbacks on here with 1's which are nothing more than vicious comments by apple fan boys  .
unlike most people here i have owned the ipod video , ipod nano , and the creative zen and by far the zune is a superior mobile media device with a little bit of research i is able to get a converter and put some of my favorite home owned dvd's on it , as well as my extensive mp3 collection  .
podcasts are a dream to put on this thing , and listen to  .
the customizable backgrounds and user friendly gui are a great improvements over the ipod  .
there is nothing i cannot do with this thing the the other ones could also do  .
the screen is bigger than the ipod and the zen , and i can see the album art clearly , as opposed to the tiny image you need a magnifying glass for on the ipod  .
i also can wireless share mp3's with my friends  .
the zune is not microsoft's way of copying ipod seeing as how ipod is not the first mp3 player on the market the zune is microsoft's way of improving the mobile mp3/podcast/video/picture experience maybe i am just lucky but this thing has not locked up or glitched once which is more than i can say for the ipod or the zen  .
i highly recommend the zune for those who really enjoy music , and want the ability to watch videos on a vibrant larger screen , and who like to listen to the radio every now and then without having to shell out another 50 bucks for a gaudy add on 9 out of 10  .
after installing the zune i is syncing my library to the zune in about 30 minutes  .
its as simple to use as it looks  .
i would recommend zune to anyone looking for a media device it definitely beats ipod .
a great all around player for the bginner or mp3 ace , more features than the ipod bigger screen , better battery , wirelessly transfer music , i highly reccomend it  .
with an ipod , if a file didn`t fit , i had to use another program to convert it , but with the zune , it does it for you while updating .
i like to stick with what works for me    ford , microsoft , canon , sony , and dell to name a few  .
i wanted a dell dj , but held off after i heard about them breaking a lot  .
i felt really confident with the zune because it is a microsoft product and they do some good things , xp , vista , smart card , etc  .
they do some bad too , but hey thats life  .
i do like fact that my son can be the back drop for my zune and that always perks me up  .
it keeps a good charge  .
it lulls me to sleep on the bus  .
it is everything i wanted in an mp3 player and nothing i didn't  .
i played around with many ipods , but never liked the interface  .
it is , dare i say , too apple    y  .
i like windows media player , so the zune software and wmp like interface suits me right down to the ground  .
i do like it better with the sony mdr    j20 head phones over the zune premium head phones  .
i like having options , and big named ones are even better  .
you may call me a fan boy , i don't care , but it is just an mp3 player , right  .
it plays my music and it sports the name i like  .
i haven't had any problems loading my music other than re    categorizing my tunes correctly so that i do not see audio adrenline and audio adrenaline or assume that bachman    turner overdrive sang american band .
it's been 3 months since i received my zune for christmas , completely unsuspected as i had never mentioned that i desired an mp3 player  .
everyone i knew had an ipod but i is adament that i never desired one , because i want to put my money elsewhere than buying songs for  .
99 a piece now , 3 months after owning one , i have bought two addtional ones as gifts , as i'm so impressed with the zune  .
one is for a fellow luddite friend of mine that (like me) is still in the vinyl    mindset  .
the other is for my daughter , who owns an ipod and already has sunk $750  .
00 worth of music into it  .
when my daugher saw my zune and heard about the zune pass , i could see the lust in her eyes  .
so , for her birthday , i got her a black zune and am paying for the zune pass  .
in 3 weeks time , she's filled up 21 gb of her zune , downloading albums of songs that she couldn't afford through ipod many complainers of zune mention that there aren't any video selections  .
this feature is not a problem with me or the two people that i gave them to because none of us desire to watch videos of anything on our mp3 player  .
what has turned out as a bonus feature , for me , however , is the incredible photo storage capacity and large screen of the zune  .
i own a design firm and instead of dragging my laptop to the clients , i download finished project photos onto my zune , and then have a slide show for them  .
i think i've generated more interest in the zune from this application than even the music storage capacity  .
then , when i'm done with the show tell , i delete the photos from my zune so i don't tie up storage space  .
this feature alone is worth $1000's of dollars to me regarding the stuttering of the zune when it plays some songs   i know this is a glitch that zune admits to but they have not been able to correct it , yet  .
it's evident when you listen to the zune via battery  .
however , it's been discovered that if you keep the display as always on when you listen via battery , that this stuttering stops  .
since i only listen to my zune via my cat stereo or altec lansing , they are always plugged into a charger , which automatically has them always on  .
therefore , stuttering is not an issue for me  .
however , i can see for the person who uses their zune to commute to work , that it might be irksome all said , if zune goes out of business or they quit the zune pass , i'll never get another mp3 player to replace it , unless they too have an unlimited access pass  .
now , i cannot wait for the 80 gb zune to come out so i can download all of my albums to it plus tap into their market place .
i is an ipod believer until i bought the zune  .
this dude is very good except for the software  .
takes some getting used to after dealing with itunes for years  .
no video content available yet but that will change shortly  .
imho , this thing is better than the ipod , especially with the larger screen and landscape mode .
they still prefer the ipod , purely based on peer pressure  .
but having sent a song to a girl i did not know on the shuttle to campus , i must say , its pretty sexy  .
and the ability to watch videos in widescreen aspect as well as the huge album art when a song is playing is nice as well  .
i love my zune  .
also , the experience is better seeing as microsoft make the zune and controls the zune software  .
not as unreliable as napster with some random mp3 players device  .
it just works .
so i got my zune a few days back  .
i is going nutz comparing all mp3's  .
wife has a nano which is cool but man she totally wants a zune now  .
the zune marketplace is great  .
everything runs really well  .
i had some hard time at install but working like a champ now  .
spoke with tech support for 2 hrs and after talking he said they are almost donw wrapping up talks with some of the big studios and within the next few months expect video baby also i cant wait to zune my stuff to my xbox 360  .
going online next week for the first time love this little player good start for ms  .
i love this divice ( i have the brown one) and it does to some    extent look like a turd but i keep it in an awsome camo    case i found as a target excluseve all of ya'll (what i live in south missasippi don't lafe) i wish it is plays    for    shure if ms won't sell video but to come soon i mange my music in such a way in wmp that zune will pick it up  .
remember do not steat (a  .
pireate) music  .
this is a spectacular product  .
microsoft's first is a winner  .
it's better than the ipod in almost every way  .
it beats the ipod in screen size  .
it has a radio  .
wireless capabilities with zune to zune file transfers  .
(stop complaining about the 3 time/3 day limit  .
what other mp3 player do you have that can do better  .
) the only thing that i can complain about is the software  .
you cannot buy videos on zune marketplace (zune's version of itunes) yet  .
i have spoken with zune representatives , and they assure me that microsoft is working that out  .
it is a new product , and they are having to get the copyright issues worked out  .
there is a solution though  .
try getting myzunevideos , zunereactor , or zune downloads unlimited  .
for a one time fee of about $40 you can download as much music , movies , tv shows , sports , you name it as you want  .
the zune has been referred to as the ipod killer  .
i bought my zune about 3 weeks ago  .
i decided that i'd rather have an mp3 player with a large hard drive than a 1 gig flash player  .
my music taste varies quite often and my zune is fully capable of supporting that  .
i have about 2000 songs on this thing and thats more than enough music that i need to work out to or just chill and listen to  .
what i love about my zune is its responsiveness  .
microsoft has done a nice job with choosing a processor that does a more than capable job  .
its apparent that they did their homework and did a good job with testing  .
being an engineer myself , i know how important it is to build a good foundation  .
so what if its limited to fewer formats than others  .
if you do a comparison with others in its class , you'll find that while the zune supports three music formats the others support 4  .
big deal  .
i only listen to mp3's and wma's anyways  .
in fact i've traded songs with a friend of mine who owns a zen mp3 player (no you are not limited to the music from the market place as most folks believe is the gospel  .
) today i bought a travel pack because i travel alot  .
although the original headphones that came with it are nice i really like the premium headphones  .
they have a real nice bass response and they're very comfortable i would like to give the zune a 10 but i do have a couple of grips about the product  .
although it is new your choice of accessorize are limited  .
the other grip i had is that the software needs alittle work  .
when i first tried to load it , it froze up  .
my second attempt is more favorable so it was not a showstopper .
i have had my zune for 2 weeks now and really like it  .
i finally bought a new truck (avalanche) and can now hook my zune directly into the head unit and play all my songs  .
no more cd's  .
i purchased the monster cables and the zune car charger and everything works without a hitch  .
oh , and downloading my entire library , which consists of over 20 gigs of music , and a ton of pics , is super easy  .
i basically just followed the on screen prompts and walked off for a little bit while my entire library of  .
wma's transferred over  .
i have not utilized the zune marketplace yet , i am still a little old school and like to own the cd in the event  .
wma or  .
mp3 is replaced by a higher quality music format  .
so , i still purchase all of my music off of amazon  .
com  .
all 20+ gigs of my library is legit , ripped from cd's  .
also , the playlists i have on my windows media player downloaded and work  .
i have owned a toshiba gigabeat s and a 1 gig samsung , both of which i like  .
i have never owned an ipod , so i cannot comment about the comparisons in summary , my zune is exactly what i expected and feels like a solid product  .
i use it primarily for driving pleasure , but have also used it for business travel and such (airplane)  .
great product  .
cannot wait for new versions and hopefully someday be capable of using something like this as a phone , computer , or whatever amazing thing microsoft (et al) comes up with  .
i've the zune for three weeks know , an the only cons is when you transfer music its a 3day or 3 play thing , also they could have made it where you can purchase music from the marketplace from the device itself using wifi  .
thats the only problem i have , other then that i love my zune  .
maybe some day they will release a firmware update to the marketplace download from the device .
when i first got this mp3 player i had no problems installing it and syncing it up with my music library  .
the player works great and i'm happy with every thing about it  .
however , zune market place needs some work  .
it also shares a good ui , but i hate having to prebuy points  .
but this did not turn out to be a problem with me at all because it would not accept my credit card  .
i called zune and there is nothing they can do  .
my credit card works perfectly every where else and i double checked the numbers several times  .
if you want to buy music itunes is the better option  .
however , the player function is more important to me than the software that i rarely use , so i still give it a 9  .
i'm sure the credit card issues are just native to my specific case .
i will start off by saying that i do not own an ipod , so i cannot compare the two  .
the screen on this device is great , i often find myself tempted to watch movies instead of the road during trips  .
converting my music , pictures and videos is quick and easy  .
sound quality is great even when using my fm transmitter in the car  .
i guess my one gripe is that the wifi is pretty much a novelty right now  .
i is hoping to connect to my router or to my pc , but as of now it's not happening overall a great product with even greater potential .
i bought my zune a few days before x    mas after finishing my shopping for everyone else  .
it is time for my gift to myself i have had other mp3 players , zen nano , but none had video  .
this is my first video player  .
i thus cannot compare it to a pod but what i have come to see it scores high by having a much much larger screen , wifi , plays on home television , fm radio , and upgradable software  .
there is also a 80 gig hard drive available for the unit but you have to take the unit apart and install it now after owning my zune for a little under a month i love it  .
i have imported over 3000 pics \ wallpapers that plays slideshow while the music plays  .
i have about 2000 mp3 songs uploaded on my zune  .
i have 120 high quality music videos uploaded also  .
i have only used 9 gigabytes of the 30 gigabytes available  .
no need for that 80 gig drive yet  .
i obtained all this data from the great free internet information sharing without paying any recurring or extra fees the zune is a great microsoft media player with toshiba gigabeat hardware combination  .
the zune is constructed of a rubberized translucent plastic which feels very good in your hands  .
the controls are very easy to use ( play/pause , volume , fast forward , rewind , next , previous , enter)  .
if you are looking for an apple ipod alternative , take a microsoft zune for a test drive  .
you wont be dissapointed .
i own two ipods and an itunes cell phone  .
i got my zune this past christmas  .
at first i wanted to return it and get the ipod video  .
you know the hype  .
everyone says how much the zune sucks  .
well i gave it a chance  .
i love it  .
i've been glued to it for the past month  .
i went to look at an ipod video the other day and the screen is sooooooooo small  .
reading text and distinguishing features on video is much more difficult on the ipod the latest version of itunes is a nightmare  .
i've had to install that crap at least 5 times and i still get the ocassional error screen  .
the zune's software has never been a problem  .
it took a good while to download off of the disc but ever since then , its been very smooth  .
that might have to do with the fact that a software company created it the casing on my ipod looks like i've tossed it around in a sand box  .
its scratched really badly  .
the zune casing seems much more rugid and much less prone to have the same scratching that you get with the ipod the fm tuner is great  .
i guess thats why ipod is the only mp3 player out there that doesnt have it  .
i take this thing to the gym and either watch a movie while riding the bike or tune the fm into the televisions  .
i take it to work and listen to the local talk shows  .
when a show comes on that i dont like , i start listening to my mp3s  .
its great  .
the interface on the ipod is pretty easy to use  .
so is the zune's  .
however the zune's interface just seems so much more interesting  .
to start off , you can add any of your pictures as your background  .
the menus are very well laid out and easy to understand all in all i love my ipod  .
but since i've gotten the zune , the ipod just seems like a toy  .
the zune can do every single thing that the ipod video can do and a lot more other than the accessories why would you buy an ipod  .
i have had my zune since the 2nd day it is released , i saw it on display and played around with it for a little while  .
i is going to pick up a ipod nano because before the zune i had the imfamous ipod mini  .
well truthfully i is happy with my ipod till the oh so certain death of its battery and other mechanical problems all mini's eventually faced  .
ipod seems to have a history of having products that just happen to die the moment a new generation comes out , so i really didnt want to deal with that with my new mp3 player  .
so i came to the decision to buy the zune  .
my only 2 complaints were the first issues i had with it  .
i already knew about the first , the size is bigger then i is initially shooting for but its surprisingly not that heavy its just bulky which with me is probably good , its easy to hold in your hands and because of its size it has a nice big screen (i am addicted to looking at all my pictures and showing them off to friends)  .
the second which i will warn to all of you who do not do automatic updates on their windows you will have to update the service pack before being able to use your zune if you purchase one  .
i got very frustrated but in all honestly its not their fault it is mine for not keeping my system up to date  .
after i installed all windows updates the software installed on my computer and i is ready to go  .
now the next burning question is whether or not my media files from my ipod would be able to transfer automatically to the zune or would i start from scratch  .
needless to say it did all the work for me that is a huge plus for me since i have over 800 songs and easily 100 cds loaded onto my ipod  .
the software to load the music onto the device is extremely easy to use and much easier to organize songs and files around then itunes ever was well thats enough about the software , time for the device itself  .
like i said the device is bulky and bigger then most would prefer so if a big mp3 player isnt what you want please stay clear and get something you would be comfortable with  .
but the bonus to it is the bigger screen which is very clear and very smooth when it comes to video play and its much easier to hold and operate in your hand without losing grip  .
i love the material of the body , its a non slick plastic that doesnt scratch and seems durable when dropped (havent dropped mine yet knocks on wood )  .
the controls on this are soooo easy  .
very basic and not confusing to operate , the only downfall is if your a previous ipod user you find yourself trying to roll your finger on the control pad but you get used to it  .
the wireless feature on this device is fun , i already connected with many people sharing music and getting pictures  .
the songs you only get to listen to 3 times within 3 days but the pictures you can keep , i havent exchanged videos yet  .
the radio is very nice feature to have when you just dont know what you want to listen to , and if you get a good frequency and the radio station is digital it will tell you the name of the station and the song its playing  .
the radio though i do have difficulty with but only in buildings which is understandable and i have no gripes on  .
the videos like i said awesome quality  .
the music quality is sooooo much better then ipod  .
i hear the creative labs are better which i dont know too much about that , my mom got a creative v plus for christmas (she wanted small) its nice but i like the zune better  .
the headphones what come with it are perfect for me , but i might try for higher quality ones to get the full potential of the zune ok i hope i helped someone , the only other negative to the zune is accessories , not many out but since it came out there has already been 25% more then started out , but hello people remember when the ipod came out and any other mp3 players  .
they had no accessories like they do today , so just give it a chance if thats what is keeping you from it  .
all in all i gave it a 9 because in all honesty no player is perfect but this is pretty darn close  .
i repeat this isnt a device good for everyone so if you buy it for yourself or as a gift make sure you know what you want , how much memory you would acutally need and the size that is right for you  .
i wish you luck in your search for mp3 player  .
i is waiting for my mp3 player to die before the replacement plan ran out  .
luckily it happened so i went to best buy and replaced my mp3 player with a zune  .
i hadn't read anything about it but it looked cool at best buy and i liked how it is easy to use  .
i didn't have any problems installing the software and i haven't had a problem with my zune for the month and a half that i have had it  .
obviously , there is a possiblity that something can go wrong , that's what a replacement plan is for  .
before buying the zune , i didn't have any preference for an mp3 player but after the abuse for buying the zune , i am leaning on the zune side  .
no other mp3 players have created such a stir as the zune why  .
because it is the first real competitor to the ipod from a big company  .
the only people you will hear complaining about the zune will be biased towards to ipod  .
the ipod works fine but it has had its share of problems so it's not fair to trash talk the zune  .
i did not buy it because of song transfer option , i have all of the songs i want and i can buy a new cd if i want more  .
the zune is good , the ipod is good , but all of the ipod people need to relax and hope that the ipod can stay at the top  .
as for me , i am going to listen to my zune and go to bed .
i have owned the ipod for a number of years  .
i am not a mainstream music enthusiast , i am mostly interested in opera while i have generally liked the ipod , i have had frequent problems with the software  .
i have also not liked itunes because the volume of classical music is limited i am much happier with the zune  .
i am running vista and zune works fine with it  .
i found the sound quality a bit better than the ipod , the sofware much easier to work with , and it has been extremely easy to add music files from a variety of libraries classical music selection from zune marketplace is adequate for now for just getting out of the gate , the zune is doing just fine caution , some older computers might have problems with the zune software  .
some earlier usb versions may not work with the zune .
the first generation of the zune player and online music store is very good  .
the zune player menu is well organized and easy to use  .
the screen size is very nice and crisp/clear  .
syncing songs with the zune software is easy and fast  .
the click wheel lacks the creativity found in the ipod controls , needs improvment  .
the zune online store allows unlimited downloads with a monthly subscription , very nice  .
however , the online store lacks videos , tv shows , and movies found on itunes  .
hopefully this is a future addition to the service  .
you can use itunes to download pod casts , which can be auto synced into the zune library and downloaded to the zune device  .
once the zune online store adds movies , tv shows , and music videos its goodbye to the ipod  .
great first gen device and online store .
i recently bought a zune from ebay just before christmas    my god  .
it's amazing  .
i is so suprised from research and other reviews , i thought it would be large and heavy    however , it is smaller and lighter than i'd expected  .
the most noticable feature is probaby the screen , but i is quite annoyed that i had to charge it first before i i could watch anything   p as soon as it had charged fully , i inserted the driver/setup disk into my laptop  .
it's overall incredibly easy to setup    although slightly confusing when windows live is introduced however i is overshrouded with excitement , therefore i was not really thinking straight   d the next thing i noticed is the player itself (zune media player)  .
many reviews suggested that the software is buggy and really not very thought out i'm honestly appauled at their opinion  .
firstly it's ultra cool  .
in a black and orange colour scheme , yet with a small 'tab like' screen in the top right corner , which means that you can see the videos or films that your playing whilst scrolling through your media library  .
it may seem very pointless but comon'  .
it looks so cool  .
d another amazing factor of the software is the syncing speed it's unbelievably fast  .
i timed 0  .
23 second's per song  .
and i don't care how slow that may sound    but that's quick enough  .
after syncing some music to my zune , i added a music video (mp4) , which took a short while be converted in the zune media player , however no longer than 2    3 minutes  .
i unplugged the usband turned it on the (well i think it's called uif ) user inter    face '  .
well scrolling through the media on your zune is so well thought out  .
i'ts smooth and cleverly designed , yet still looking cool and fashionable another thing (that as far as i know the ipod doesn't have) , is that you have the ability to use a picture as a background , even whilst scrolling through the media on your zune  .
so this means that you can scroll through your songs with something else to look at other than well white (which in my opinion looks so boring ) and even though the pictures are viewed in landscape across the screen , the zune sets them to potrait if you choose them as a background , without distorting the picture  .
unless its of poor quality or resolution , however i've not come across this problem yet   / i've stumbled across one problem , of which i consider to be a disapointment , only towards my own fellings towards sound and music  .
and that is the sound settings/equalizer there aren't that many to choose from , and the other thing is that they're already set out for it would of been nice to have a 7 or even 5 stage equalizer to play around with still , the presets sound good and match the music you listen to  .
personally i find that the 'acoustic setting' sounds quite nice the picture quality is amazing  .
my friend has an ipod video , and not even he cannot tell the difference  .
there's so much more i could mention however i'm bored and hungry ( xd ) hehe any questions about the zune and other stuff i have not mentioned that you'd like to query me about , right a review commenting on mine and let me know regards ky xx  .
hey , this is an easy one  .
if you need something small for the gym    go get an ipod shuffle  .
if you want the best portable media player , the zune is the clear choice  .
its large screen is far superior to the ipod and zune's software blows the lousy itunes out of the water  .
after installing the software it automatically found all of my media (yes , including some i may have acquired via less than ideal means) and it automatically downloaded the album info , album art , etc  .
the way it organized everything is just amazing  .
the fm radio is a nice touch too i have just one beef so far  .
for some reason it cannot automatically convert some video formats  .
i have same avi files and it simply wont let me put them in my library  .
that means i have to find some other software to do the conversions  .
oh well , its worth it for the zune .
i bought my zune over a week ago , but wanted to get some time with it before i provided a review  .
before i bought it , i did plenty of research and read numerous reviews on this site  .
i spent most of my time looking at the reviews of 5 and lower , as i wanted to know what people were fussing about  .
i must say , that i have been delightfully impressed with the zune , and most of that is because i knew what i is getting with this mp3 player  .
one of my main concerns , is getting a player that could show/store pictures  .
i didn't want a small screen , and the zune delivers with a nice and large screen that you turn 90 degrees for viewing  .
the buttons are easy to use and very purposeful  .
i think there are plenty of reviews that tell all of the other great things , so i will spend a little time debunking some of the complaints first off , the wireless abilities were added to give a little more capabilities to this player  .
yes , you can only keep shared songs for 3 days or 3 plays , but that is only because the record companies don't want people giving away music  .
it would be a wireless version of kazaa otherwise  .
i don't see this feature as a con , but rather a pro because , even being limited , it is far more than any other mp3 player  .
what you can do , is flag the tracks that you get transferred to your zune , and download them when you get home  .
the zune software even reminds you that you have some flagged music not having a scroll    wheel doesn't seem to make it any more difficult to navigate the zune either  .
i've never owned an ipod and i don't understand the hard    on that people get over the scroll    wheel  .
if you hold the button down on the zune , it will scroll faster , and a large letter will appear to the right of the screen letting you know what part of the alphabet you are on in your list  .
in my opinion (and that of an ipod owner) it is better than the scroll wheel , particularly because it is more accurate when scrolling just one or two places it is big , bigger than an ipod video too , but i don't see that really giving an advantage to the ipod (or any other mp3/video player) , as all of them are significantly larger than the nano and other tiny players  .
if you are needing a very compact player , this is not for you the resolution on the screen is the same as the ipod video , but is larger , so this does mean a slightly lower video quality  .
i , however , will gladly sacrifice the negligable difference in video quality for that awesomely larger screen  .
i have an hd tv at home for quality videos the zune software for your pc is great too  .
it is pretty intuitive , easy to find songs , and interfaces with windows media player  .
playlists that i had entered in my wmp were automatically created for the zune as well  .
furthermore , for a flat rate , you can have unlimited access to all of the available music on zune  .
you do have the option of downloading songs at 79 cents a piece as well  .
so far , frank zappa is the only artist that i haven't been able to get overall , this does everything that it is supposed to  .
i have not found much (if anything) that microsoft should have or could have done better  .
i think a lot of people look towards what some of the features could do if there were no regulations in place , but when you logically think about it , there is proper execution on microsoft's part  .
for $249  .
99 , you are getting everything that the other players in this price range have , plus a great interface for your pc , wireless sharing , fm radio , and a nice big picture  .
kudos to microsoft for making a wonderful player with some great capabilities .
its just awesome  .
battery life is kinda crappy but not horrible  .
well there isnt much to say , this thing is great  .
it even tells you the song names that are playing on the built in fm tuner  .
i with there were more speaker docks for it  .
also if this were made by apple no one would be crying about the old 3 day 3 play thing , they would say apple is super  .
but sorry ipod this one is better and the sooner people accept that this world will be a better place .
first of all , i've never owned an i    pod so i cannot tell you which one is better but this is definately not my first mp3 player  .
the zune is not hard to use at all as far as the controls go  .
