for my price point there is no better television  .
t get the full effect of how good a tv this is unless you use a bluray player some other reviewers have indicated some drawbacks  .

i is concerned ; so let me put your mind at ease  .

first , the red tint is not distracting  .

it is only really visible in full light  .

secondly , the glossy screen is no worse than my previous crt hd tv  .

the frame is shinier than my previous tv , but that does not seem to really cause any issues  .

if your tv sits in a room that has windows on 3 sides , then it will probably be an issue  .

personally , i use the curtains to cover my windows when i am watching tv  .

and lastly , it is true that the remote control wheel is a little slow in responding , but the wheel can still be pressed on the 4  .

corners  .

like a normal 4    point navigation control , so no real issue there  .

plus i use a universal remote .

after several months of research , i decided to pick up this tv and am i glad i did  .

i hung it on my wall , popped in a dvd (using an upconvert dvd player) and wow  .

it almost looks like you're watching movies made with a video camera    like you're actually viewing live footage of the movie being made the speakers are decent but i highly recommend a nice speaker system    i went w/ the onkyo 7  .

1 system package    very nice the remote has a lot of buttons but do not let that scare you  .

after everything is set up , all you really need to use is the src button and perhaps the scrolly wheel which is a little hard to get the hang of  .

i did some hunting on which settings to use since there are so many have fun w/ this one  .

updated  .

on may 26 , 2009  .

i have been looking at the sony 52 xbr4 for some time now and is going to buy it  .

when i saw the samsung sitting next to the sony , i immediately saw the difference  .

the samsung looked so much better .

i looked at lots of lcd's , read reviews , etc  .

and almost bought a sony  .

however , when i saw the sony side by side with this samsung , i could easily see that the samsung has the best picture and i just had to buy it  .

i love it except for the remote , but i don't even use the remote because i have direct tv and use their hd reciver/dvr remote now i did have the unwanted on/off problem starting a few days after set up  .

samsung has a patch available online to load on a thumb drive and then install on the tv via the drive on the side  .

it totally and easily fixed the problem for me  .

here is the info if anyone needs it    .

samsung a650    series lcd hdtv auto    off firmware update   a small number of samsung a650    series lcd hdtvs (model numbers ln40a650a1f , ln46a650a1f , and ln52a650a1f) have been reported to be turning off automatically  .

samsung has released a firmware update that corrects this problem  .

samsung recommends you install this firmware update on your tv only if you are experiencing this particular issue if you have a usb memory drive , you can download the firmware update for this model from www  .

samsungsupport  .

com/650 and transfer it to your set via the integrated usb port  .

if you do not have a usb memory drive , samsung can send you a drive containing the firmware  .

call samsung customer care at 1    800    samsung (1    800    726    7864)  .

please have your model and serial numbers on hand when you call btw , i saved a lot of money (including no sales tax or delivery) over the b m store prices by ordering online from butterfly photo and had no problems  .

if you are having your satelite company come to install hd upgrade , they will supply the cables , so don't be talked into expensive cables that are pushed by some retailers if you do not need them .

i studied long and hard before i got this puppy  .

i is looking at it's older brother in the 7 series but in that i've a full ht sound system , the 10 watt sub in the lcd did not appeal to me so i went with the 6 series  .

marvelous product  .

sets up in minutes  .

looks beautiful right out of the box  .

extremely versatile with an amazing number of on screen adjustment available to the user  .

best zoom modes i've yet seen remote kinda sucks  .

it's unstable and while its curved case maybe ergonomically correct , it causes the thing to slide on the floor constantly  .

the selection wheel is skiddish and can be extremely sensitive  .

so sensitive as to make navigating a menu tree an exercise in complete frustration but other than the remote , the tvs an absolute champ da worfster  .

after doing research on some lcd's , i is drawn to the samsung 650 series  .

the picture quality is superb and the colour breathtaking  .

i is very pleased with my purchase1  .

just received mine a few days ago and it has been everything that i wanted and more  .

hd signals and blu    ray movies look ridiculous on this display , of course  .

i is worried about watching standard definition television but it looks great on this tv  .

i'm not technical anything but the display must be upscaling or something because sd is looking better on this than my older , smaller tv (46 ) the screen is very glossy , in the wrong place this could be a big problem  .

also the wheel thing on the remote is really annoying  .

it's super sensitive to rotation w/ a delay ; bad combination my advice is to get past these things and purchase this tv at the right price ($2100    $2350) got mine in that range and feel like i got a great deal .

this is an honest and true opinion from a consumer that saved his money for this thing this tv is amazing  .

i don't have the hd hooked on this set and just watching country music videos , i is blown away (i'm not the biggest cm fan)  .

this tv does have a fairly dark red border , if you don't like that it went well with our dark enterainment center  .

all the imputs that are available on this set are unbelievable  .

this tv basically set itself up , i is considering the 750 , but opted for the 650 as it didn't have the preprogramed games , movies , workout videos , and receipes on it ( i implore you to go to your local tv store and find out what i'm talking aboutm to me it was not worth the extra  .

my 650 came with the updated software (i suppose for the shutoff problem) as it is simply tagged on the box , i have had no problems with this set  .

it is simply beautiful the colors are drop dead georgeous and this is just on digital cable  .

the tv will be around 70 pounds out of box , you will need some help  .

the akward part is trying to get the screws out to take the stand off  .

i had to set the tv on its back side for the screws to fall out , so i could mount it flat panel the wheel on the remote can get a little crazy at first , when your a rookie  .

you understand it after a while i strongly urge you to spend the few extra hundred dollars for this tv , i promise , you wo not be disappointed  .

digital cartoons on this thing look amazing  .

love the red frame , which is very dark with reds blending beautifully into black  .

a real work of art  .

forget cnet's pan of the i    pod    esque wheel on the remote   it works great , and adjustments are super easy  .

the picture is unbelievably bright , with colors spot on and unbelievably impressive  .

love the entertainment button and settings  .

click in once and games settings land automatically  .

click again and settings change best for movies  .

click again and settings adjust to best viewing of sports  .

click it again and it turns the settings off and back to normal tv viewing  .

adjusting for best viewing is that simple   one button on the remote the screen is a tad shiny    basically like standard tvs    and if you have a problem with light reflecting on your old tv it'll be a problem with this tv  .

if you don't have a problem with shine on your old tv , then you should not have one with this tv to be honest i'm really nit    picking here , and i seriously doubt anyone except those pestered with direct sunlight will have a problem with this  .

it is not a problem for me , and i'm simply mentioning it because cnet asked to name cons other than screen shine , this tv does not have any cons , and the picture is so awesome that it blows my mind every time i look at it .

i am a fine arts and personal property appraiser and estate liquidator and have a very discerning eye to detail the 650 has an ubelievable picture  .

it feels at times that you are there or watching a play as the blacks are so intense isolating the characters  .

once you get used to it you will find this is a great feature  .

even the sound and voices appear to eminating from the actor's mouths i recently purchased the previous model the 52 665 from samsung which i quickly returned to amazon and got this one , after trying to resolve the issues with a samsung rep  .

the other tv suffered from severe motion blur , jagger , tiple ball effect and ghosting of images that made it unwatchable  .

they suggested the new 650 which had a faster refresh rate and 120 hz  .

they were right  .

i am extremely happy with this set and its compatability with the samsung upconvert dvd i got with the previous model  .

it also is very easy to set up , and operate its subdued red outlined bezel works well with the new woodtone stand/cabinet i bought for it  .

it looks very elegant with its shiny screen as well i have two other lcds  .

a 26 sony wega which is 4 years old , and 40 bravia v2500  .

the wega has excellent true life color , but limited side , top and bottom viewing range  .

the bravia has a washed out unnatural look to the color , except for dvds  .

however it makes up for it with its extreme clarity  .

both the wega , and bravia exhibit some motion blur , especially the v2500 when it records a digital broadcast and the movement in a character's face is distorted the new 650 appears to have surmounted all these problems with beautiful color , an expanded color palate , multi    directional viewing cabilities , with little degredation  .

and thank g    d no blur , triple ball effect or judder as charcters approach from mid ground  .

excellent on screen programming this is the next step in lcd tv development  .

myself and my family are very pleased  .

i purchase this tv just 2 days ago  .

i love it best quality ever  .

it looks great with my ps3  .

lots of video inputs  .

tv looks really good even without hd cable built it hd tuner is great i cant find anything wrong with the tv  .

im happy with it  .

but the remote control is really poor i find myself pressing the some button 2    3 times to get it to do what i want to do .

i have the 46 inch and it has a fantastic picture  .

crystal clear and razor sharp with excellent color rendering and dark blacks  .

it is a snap to setup  .

great on screen menus make it easy  .

i knew the glossy screen had its drawbacks when viewing during daylight since i have 6 windows in my viewing room  .

however , i did not know it would be so easy to compensate for  .

all i have to do is turn the screen a few degrees , easy with its adjustable base , and i can eliminate most of the glare without closing the blinds or sacrificing picture quality  .

i am very happy with it .

i love this set , and despite the minor inconvinience of it re    setting , i would buy it again in a heartbeat  .

the red tint at the top and bottom of the bezel is subtle , as to not be too much , but very classy  .

fast refresh rate makes watching sports a pleasure  .

i love hockey and there is no bluring while watching the puck  .

instant movies from net    flix come through my toshiba laptop very clear  .

blu ray from my panasonic player is crystal clear  .

up converted standard dvd's look nearly as good as the blu ray disks  .

the planet earth blu ray dvd's are phenomenal the remote is a little awkward , but plan on purchasing an all in one remote in the near future overall would rate this set 9  .

2/10 and would buy it again .

i know own 3 samsung's , 50 dlp , 42 lcd and 23 lcd  .

i know that buyers like to be reinforced in their purchasing decisions  .

this leads to hyperbole and exaggeration  .

having said this    if you've been ambivalent about making a purchasing decision for a 52 1080p 120 mhz lcd hdtv , it's time to pull the trigger  .

the samsung 6 or 7 series lcd's are cutting edge  .

i'll skip the technobabble and let you separate the wheat from the chaff  .

aesthetically the sets color scheme and picture quality speak to me  .

perhaps it might speak to you  .

this tv is awesome  .

it has everything i could want  .

the game mode is key  .

i use it w/blu ray and the image looks awesome  .

not a single complaint about picture  .

refresh is high and so many options i do not know where to start  .

the only downside , if you can call it that , is that i always keep the 120hz feature off  .

why , because the manuel says that if noise is produced by the 120 hz function , then turn it off  .

well , i notice that the 120 hz function always produces some noise  .

i only wish the tv came in a downgrade model w/out 120 hz feature  .

the contrast and refresh and game mode and 24p are enough to keep me happy till the new hd software/hardware comes out .

over all an amazing tv  .

will be even better when samsung can fix the resetting issue .

great tv the family loves it we watch it every day , it's very light easy to put up , the swivel stand is great for parties if u want to swivel towards other side of room , the red does not stand out in a room where light is not directly on tv and u can ; t notice it in the dark  .

i is looking at a sony as well but saw this at sears for 1999 on sale  .

printed ad and head to best buy who matched  .

in all very satisfied with this tv  .

bluray movies look spectacular with true vivid colors  .

games on here look great as well .

i mostly enjoy this samsung because i got an amazing deal on it at a website i found  .

they have lots of other great home theater stuff like blu ray players , seating , surroun sound , etc  .

if anyone is intrested the site is http  //www  .

hometheatersmartbuys  .

com/store/hdtvs  .

http  //astore  .

amazon  .

com/httpastoramaz  .

updated  .

on mar 5 , 2009  .

verizon fios (dvr) customers beware there is a known issue with this tv and verizon fios dvr's (currently made by motorola)  .

read more about it here    .

http  //forums  .

verizon  .

com/vrzn/board/message  .

board  .

id  fios_tv message  .

id  6644  .

the problem is actually related to the motorola dvr box and not the fios service or the samsung tv  .

however , since verizon only uses these motorola boxes you are stuck with composite hookups to make this work  .

basically the handshake between the fios dvr and the samsung tv fails often or wo not connect at all this means you cannot use hdmi cables to hookup your new tv to a fios dvr  .

this is very frustrating there are debates on the net regarding how much better hdmi is to composite , but most think hdmi is better  .

it also mean a lot less cables to run just be aware of the problem  .

to fix it , i hooked the dvr up to my old 13 tv in my bedroom and hooked the regular box to my new samsung  .

this fixes the problem as the regular fios box works fine with the samsung tv , but it does have a drawback you can only edit the series manager (add/delete recordings) from the dvr set  .

so , now i have to manage the dvr from the location i watch tv from the least  .

it would be much more convenient to do this from my family room where i watch tv 90% of the time i hope a fix comes out soon , but i'm not holding my breathe .

this is a great product  .

updated  .

on dec 3 , 2008  .

checked ot the sony kdl    z4100 anjhd is horribe at more money  .

returned the same day to keep this samsung  .

overall a great tv especially in standard definiton  .

i is simply superb with all the standard def  .

i have hd with comcasr but like the western channel and some pbs not yet in hd  .

get this at circuit city after doing some negotiating on price .

regret not spending the extra money for the sony .

if you are thinking of a 52 and care about picture quality and an outstanding product , check this unit out  .

happy with my decision to go with samsung after sharp is my first choice  .

you will not be dissappointed and most of my nags about the product , speakers , remote , etc  .

will be addressed by most people's home theater anyway  .

win    win .

white whites , black blacks , great color .

great tv with the original firmware and cnet dark room setting  .

truely amazing picture , sat for days just watching anything on hd boring or not  .

internal speaker would come on when showing it is off , fixed it with firmware  .

problem is now cnets calibration is way off  .

talk about a buzz kill for 3k .

i've had this tv for about 1 week now , the picture is very clear and the overall look of the unit is beautiful  .

i dont like the wheel on the remote , it is sometimes unresponsive making it difficult to use , and i have used a lot of remotes in my day  .

the bezel got scratched by my finger prints when lifting it up onto the wall mount bracket , it seems way to delicate , like you cant even touch it  .

it should have a protective masking that is removed after you install it  .

i would reccomend this unit to a friend .

best looking lcd imho  .

unsure about the 120hz , and the black does seem to turn slightly purple of axis along w/ some flashlighting in the upper lefthand corner and very very slight in the right  .

despite these drawbacks i think it is still the best picture out and still cheaper than sony  .

i am an engineer and they say engineers are never satisfied  .

well samsung , you almost hit a home run on this model  .

why did you put cheap speakers in the cabinet  .

i went back to the store for a second listen and it is there all along  .

it's hard to make out audio quality in a store but it's noticeable  .

like i mentioned above , if you augment your audio experience with a surround sound or other type of audio system , then you have no problem here  .

the bezel is a dark red and i think looks very nice  .

overall , other than the cheap car speakers , a great set .

this samsung set is great for viewing hd satellite programming or blu    ray movies  .

the set is nice and slim , very bright , has great color reproduction and contrast , and boasts an overall handsome design  .

as always the devil is in the details , and this is where this samsung set falls shy of greatness firstly , the menus  .

properly calibrating this tv on your own is a big hassle because of limited menu options  .

there are only three presets , and through trial and error i discovered that the cinema mode is the only one which allowed you to access the warm (correct) color temperature settings  .

oddly you have to alter the presets instead of being able to create a custom setting of your own , a big oversight considering that you can create your own custom audio preset but not one for the video  .

bad design  .

once you check your color , contrast , and color temp settings the set performs extremely well  .

my other complaint here is the 120hz processing  .

after watching for a few weeks i simply cannot get accustomed to it  .

on the highest setting the de    judder processor looks crazy    unnatural and boasts visible artifacts  .

the lower settings are tolerable but still odd looking to my eyes  .

this falls to personal preference as to whether or not you like 120hz on or off , but for my money i think the extra cash dropped on this set could have been better spent elsewhere , especially considering the artifacts present on the high setting  .

with 120hz set to off , and the set properly calibrated though , this tv really shines  .

every blu    ray disc i've seen looks great , well as long as the movie itself boasts a good transfer , and broadcast hd programming looks very nice as well the remote design is my only other major complaint , but boy is it a big one  .

this remote sucks , plain and simple  .

i've owned a few other samsungs and they all featured nice remotes , this one is just awful  .

instead of four dedicated direction buttons this remote comes with a clickable wheel , that can either be rotated or clicked to input directional commands  .

unfortunately the wheel is so imprecise that it's basically unusable  .

you'll quickly decide to only use the click function instead of the wheel , but also quickly grow frustrated with the fact that the wheel refuses to remain stationary  .

be prepared to do a lot of backtracking through menus because of errant commands  .

also the remote sensor is located on the lower right hand side of the television , so if anything is obscuring the view , say a ps3 , satellite box , or 360 , you might find yourself stretching or craning your hand in odd positions to make line of sight contact with the television the glossy finish on this set makes it look great in stores when light is directed away from it's surface , but once you get this into your home it's an outright pain to get it positioned correctly  .

you either have to rearrange your viewing area so that any natural light sources are behind the set , or place the set in a completely dark environment  .

not a big beef because it is one that can be managed , but i think i fell for the sexiness of the glossy screen , in retrospect a matte finish would have been better all things considered this television is very nice  .

i expected more from the 120hz de judder technology , but i've found that it simply makes the picture look unnatural (things seem strangely fast) or it causes visible artifacts on the higher settings  .

on high the 120hz processor creates a heat shimmer like effect on the screen , making watching fast action sequences nauseating to behold  .

of course the solution is simple , turn it down or turn it off  .

i like the flim    like look of standard 60hz 24p video , but if the 120hz processor could render video in such a way that didn't cause me to lose my mind i would be very happy  .

again , let me reiterate that this set is wonderful , despite the shortcomings of its 120hz processing  .

i paid 2500 for this set new , which is comparable to other sets of this size , even some without the 120hz tech , regardless of its flaws  .

just keep in mind that if you do not like 120hz , the hot hd tech of the moment , then you should consider buying a set from a previous generation  .

you can get the same size set for far fewer dollars , but you will be sacrificing color reproduction and contrast levels to do so  .

bottom line   i would , and do , recommend this set to anyone in the market for a 52'' lcd television .

it's my dream , couse if i have this product my life will be happy  .

if samsung makes good on the repair in a reasonable time then i will chalk the experience up as just  .

unfortunate and mildly irritating  .

if samsung says that the warranty has expired and the problem is mine  .

then i will have to make known to as many people as possible they will not stand by their product  .

$2500  .

is just too much money especially the way the economy is now for a lcd that only lasts for a little over 2 years .

i tried both sonys kdl52w4100 and this model side by side for over a week ,  .

glare of this tv is annoying  .

hdtv channels often looked poor compared to sony  .

colors about the same to me on sony and less expensive by a mile  .

bottom line too much glare and poor backlighting and price  .

might not affect others but to me back to the drawing board  .

i feel sonys quality and picture looks better overall  .

i is a samsung fan for a long time but quality has dropped  .

too bad  .

i see they have a new led backlit 950 series now so maybe ill change my mind as you can control dark areas like a map which tells me samsung would rather bring a new model in than address the issue of backlight  .

as far as blu ray i saw no diff in pq between sony and this  .

both were great but no glare on sony as they use 3m filter .

waiting to find out what is wrong with the tv screen  .

it is a very nice picture (except for reflective glare) while it lasted , which is about 4 weeks we phoned samsung , who referred us to a repair person from another town to try fixing the problem  .

it's been about a week now , with no functioning tv  .

no word on when we will get the tv fixed or be given a replacement has anyone heard of this problem before with a samsung ln52a650 lcd tv  .

with every product , there's always an outlier or one with some particular defect  .

i hope i is the only one who is unfortunate enough to buy the defected one  .

the television that i had bought came with a very small gap between the screen and the bezel  .

thinking nothing of this , i ignored it until i passed by it again a few days before the 30 day return policy expired  .

the gap had widened and it seemed like only a matter of time before the entire bezel came off the tv  .

after an unsuccessful attempt at finding a resolution to the problem at the electronic store i bought the tv from (apparently the electronic store that i bought it from couldn't take back damaged items slightly counterintuitive why would i return something i liked unless it was not damaged  .

) , i called samsung  .

samsung conveniently said they could not repair any cosmetic damage  .

the bezel that is falling off due to cheap equipment or glue is cosmetic damage , which rendered the cause of the problem unknown  .

i is unsatisfied with the television but even more so with the samsung customer service and will not be buying any more of their products .

they should recall this tv's and replace all the power supplies fortunately i purchased the extended warranty from bb and they replaced the power supply with a new one with better capacitors  .

i hope it last longer i have even e    mailed david katzmaier to let him know but got no response the bezel scratches easily .

if you have money , buy an ledtv instead  .

although , with my own eyes i can not differentiate the picture quality difference from and lcdtv , the heat it emits is a great factor for me .

motion is awkward , i do not know if it's the image processing or what , but certain motion is annoying and distracting  .

for example , when you are watching motion on a fixed background , things look pretty good  .

as soon as the background moves the entire picture feels awkward as if the motions are not natural  .

people seem to be sped up  .

i'm trying to describe a picture with words but it's almost as if motion is unnatural and exaggerated  .

similarly , if the filming method has the camera in perpetual motion compared to the background this can be extremely distracting for the same reason  .

i have a sony xbr 4 in the house and although the blacks are smoke grey at least the motion feels right  .

i don  .

t know how to explain it but cnet should have some mention of this in their review  .

in retrospect i should have purchased the sony z series but i'm not that disappointed with the samsung .

my biggest problem is that i chose this samsung over the sony  .

i spent a lot of money for this tv  .

it is right in the middle of football season and i am stuck with my old tv which is not hd  .

i am still paying for my hd provider  .

i should have bought the sony .

the plastic bezel around the tv scratches even when using a microfiber cloth and spray made of distilled water  .

i bought a kit especially for plasma , lcd , and led tvs and it scratched this tv to hell  .

it's horrible  .

it is the geek squad guy who came to collaberate the tv that first noticed them and now it has become a thorn in my side  .

i hate the fact that just after 30 days (right out of the return period) this tv already looks like this  .

when i invest in a major appliance , we keep it quite a while and the thought of having a tv that is soooooo messed up already , eats me up  .

when you unpack this tv , there is a sticky plastic protector that is used in packing this tv  .

when you pull this plastic off , it leaves sticky glue on the frame  .

(i'm not sure if this may be the cause of the scratches itself) to get this glue off , you must apply pressure when using the cloth provided and water  .

when doing so , it will scratch the plastic like you would not believe  .

this is clearly a manufacturing defect  .

i also purchased a sony for the bedroom at the same time and it looks nothing like this tv cleaned exactly the same way  .

there are no scratches at all on the sony led , however , the picture does not measure up to the samsung .

it is being returned tomorrow  .

tried all the troubleshooting tips  .

customer service is not helpful at all  .

even changed from satellite to cable  .

picture still blurry especially when there is rapid movement  .

it's better when on 4  3 but then you are only using 1/2 the screen  .

if i wanted that size screen , i could have bought one and saved lots of money  .

not what i expected on an upgrade , cannot wait to get my old tv back from storage .

i purchased my tv on jan 7/09  .

i woke up on feb 22/09 , to find that the control panel , and the remote did not work  .

i did all trouble shooting and that did not fix the problem  .

i phoned samsung and they will not replace the tv  .

i phoned the store where i purchased it , and there is nothing they would do for me  .

so it looks like i paid just under $3000 for a tv that has already broke  .

not very happy    people beware of this product  .

i would not have bought this tv , if i knew  .

buyer beware  .

without any real pip capability , this tv is not much better than a no    name branded tv that has pip listen up samsung  .

only have this tv for 2 days  .

for $2k i should have taken the sony with the same price and same spec  .

i read the review for this ln52a650 and everyone given high marked  .

the tv color changes intermittently sometime and simetime a flash of brightness  .

wasted all my free time trying to change setting and cables/wiring , dvd , calling tech support and input but the color change and flashes still there  .

it become irritating after a while when you are watching the movies i like the side input because i do like to view pictures on my tv and plug in my ps3 game often i is looking forward to showing off this tv to my family and friends for thanks giving  .

now on thanks giving day i am calling tech support  .

they will have someone come over to take a look at the problems in 3 or 4 days  .

but with busy schedule who have time to resolve issues after spending $2k for a tv in a gloomy economy .

infolink will not work as advertised  .

class action lawsuit may be necessary samsung claims its new infolink rss , on series 6 and series 7 lcd and plasma hdtvs , provides content directly from usa today when users connect their samsung series 6 or series 7 lcd and plasma hdtv to the internet via the integrated ethernet port  .

& & & & & it does not work samsung will not provide a refund .

i is reluctant to purchase a samsung product to begin with , but it came highly rated from reputable consumer and electronics evaluators (i  .

cr , cnet , etc) for picture quality and adjustability  .

i decided to go for it and purchased a ln52a650 in october 2008  .

i enjoyed it thoroughly with my 7  .

1 surround sound , hd cable channels , ps3 games , and blu    ray discs  .

then in may 2010 , it began rapidly cycling on/off for no apparent reason  .

a little online research will reveal that this has not been an isolated problem samsung tech support , customer service , and repair people were all very friendly , but that does not make up for the fact that the tv is out of warranty and they were not inclined to do anything about it  .

the earliest appointment is two weeks out and the window is an utterly inconvenient seven hours  .

i took a day off from work , spent $95 for the guy to spend 15 minutes with it , and is told it needed the lcd panel replacement  .

the panel and labor would cost nearly a grand and it would take at least a week for the part to ship from california  .

no guarantee that after the repair i wouldn  .

t have the same problem again it is sad that the reliability with these tv  .

s has been so bad  .

the repair guy acknowledged that they give him job security  .

it is even more disappointing that samsung doesn  .

t stand behind their products more  .

i guess if i had less faith in samsung from the start , i  .

d have gotten an extended warranty  .

i just thought they had better credibility after having read all the reviews  .

now all i  .

m left with is a really expensive paperweight and the solace of knowing that as the  .

go    to guy  .

for all things electronics with my family and friends that i will effectively prevent a great deal of others from purchasing any samsung products in the future .

this tv has excellent picture quality but it is not reliable  .

like the 5 series these tvs suffer from firmware defects such as abrupt tv shutdown  .

samsung took 2 full months to fix my tv  .

so i had no tv for 2 months  .

i decided to sell soon as i got the refurbished replacement and bought the sony w4100  .

much better choice  .

i is always a sony dude but decided to move to samsung and i is disappointed .

great picture , but samsung needs to get their act together and fix a problem that is far too common for this model tv updated  .

on feb 6 , 2009  .

i love the tv , but despise the way that it scratches soooo easily , and that samsung doesn't care , and won't admit it's a known problem , despite having provided them detailed examples of other people that have had the same problem  .

samsung doesn't care  .

they consider it cosmetic and therefore not their problem  .

shame on you samsung , it is your problem and it's a design flaw  .

you're letting a piece of plastic ruin an otherwise superb piece of equipment the scratches really are the deal breaker for me  .

i wouldn't recommend this product , or any samsung product for that matter since they do not care about this design flaw .

samsungs cust svce sucks  .

if you ever have a problem you bought from the wrong company  .

i called with a problem is not helped but put on hold for 10 mins then transferred to the small appliance dept  .

its a tv guys  .

i called back and asked questions from another rep who really didnt want to admit to the problem but only half heartedly in the end  .

i called back only to be told by a supervisor that it is the retailers problem  .

i told her not to dump a technical writing problem on a retailer  .

next i found other horror stories online called their executive customer service at 800    522    7341 she too is full of apologies about my treatment then hung up  .

what is wrong with a company who doesnt address a cutomer problem  .

this company is not on the stock exchange only on the korean exchange  .

some of their executives have been arrested for fraud  .

researching samsung online they have alot of technical problems with alot of their products they want your money but dont want to solve their screw    ups  .

next time i will buy another brand  .

stay away from samsung  .

still awaiting the repair since its under warranty .

we bought this tv as it got a good review by cnet but nothing warned us about the lack of service offered by samsung  .

the tv broke down in the first 10 months  .

samsung sent someone out to fix it but it had to go into the shop and parts had to be ordered  .

it is then returned  .

just three months later it broke down again and now samsung says that they will not fix it  .

this is a $2 , 800 tv and we got less than a year of service out of it  .

i suggest that cnet consider warning anyone considering purchasing any samsung product about samsung's lack of customer service and its refusal to stand behind its products .

i bought the samsung hpt    5064 50 plasma tv on march 14 2008  .

it worked great until about december of 2009 when i started hearing a snapping noise  .

on february 14 2010 the picture went black , with sound only  .

i called samsung customer service and they basically told me its not our problem  .

from what i have been reading on the internet this is a huge problem with samsung tvs  .

there should be a recall on these tvs    this is happening to thousands of people i called a tv repair tech and he said it would probably cost $400  .

00 parts and $300  .

00 labor to repair the tv but could not guarantee it could even be repaired  .

a $1300  .

00 tv should last more than 23 months  .

i will never buy another samsung product again and will tell everyone i know how bad their products are  .

im sure am happy i didnt get rid of my 15 year old 50 hitachi projection tv it still works perfectly .

i have owed this tv for 18 months  .

the other day i powered on and it continued to make a clicking sound  .

no picture and no sound  .

google the problem and guess what , there are 100's if not 1000's of posts with the exact same issue  .

apparently the capacitors associated with the power supply have been failing  .

so , reluctant to attempt the repair myself , i had someone come to the house to repair  .

the repairman would replace the caps but would not guarantee the work  .

with a new complete board replacement , ($120 more) , i would get a 3 month warranty  .

samsung needs to stand behind there products  .

there is obviously a design/hardware problem here  .

oh yea , to make matters worse , i bought a 26 samsung 2 weeks ago  .

never again .

samsung customer service is terrible , even to the point of conflating the problem , i believe purposely  .

they tried to claim the warranty was not bought through them , even though it is clearly a samsung policy , has a samsung logo on it , a samsung number to call for service , etc  .

they did finally admit it is a samsung policy , but only after i threatened legal action i do not trust a company that knowingly sells $2000 tv's they know will break or need immediate service right out of the box  .

it is a scam , and cnet professional reviewer needs to pay more attention to detail  .

the problem is all over the internet , and yet cnet gives it a 4 star review  .

what a joke .

